X,Y,Z,lon,lat,ave_ppt_mm
-89.443,30.842,0,-89.442999999999998,30.841999999999999,2.308333333333334
-89.433,30.876,0,-89.433000000000007,30.876000000000001,2.157083333333333
-89.422,30.909,0,-89.421999999999997,30.908999999999999,2.111250000000001
-89.566,30.332,0,-89.566000000000003,30.332000000000001,2.688750000000000
-89.555,30.366,0,-89.555000000000007,30.366000000000000,2.621250000000000
-89.545,30.399,0,-89.545000000000002,30.399000000000001,2.516666666666667
-89.534,30.432,0,-89.534000000000006,30.431999999999999,2.630416666666667
-89.523,30.465,0,-89.522999999999996,30.465000000000000,2.542916666666667
-89.512,30.499,0,-89.512000000000000,30.498999999999999,2.506250000000001
-89.502,30.532,0,-89.501999999999995,30.532000000000000,2.443750000000000
-89.491,30.566,0,-89.491000000000000,30.565999999999999,2.569166666666667
-89.48,30.599,0,-89.480000000000004,30.599000000000000,2.520833333333333
-89.469,30.632,0,-89.468999999999994,30.632000000000001,2.657083333333334
-89.459,30.666,0,-89.459000000000003,30.666000000000000,2.708750000000000
-89.448,30.699,0,-89.447999999999993,30.699000000000002,2.662500000000000
-89.437,30.732,0,-89.436999999999998,30.731999999999999,2.600000000000000
-89.426,30.766,0,-89.426000000000002,30.765999999999998,2.475000000000000
-89.415,30.799,0,-89.415000000000006,30.798999999999999,2.449166666666667
-89.404,30.833,0,-89.403999999999996,30.832999999999998,2.355416666666667
-89.394,30.866,0,-89.394000000000005,30.866000000000000,2.214583333333334
-89.383,30.9,0,-89.382999999999996,30.899999999999999,2.204166666666667
-89.538,30.29,0,-89.537999999999997,30.289999999999999,2.678333333333333
-89.527,30.323,0,-89.527000000000001,30.323000000000000,2.657916666666667
-89.517,30.356,0,-89.516999999999996,30.356000000000002,2.720000000000000
-89.506,30.39,0,-89.506000000000000,30.390000000000001,2.735000000000000
-89.495,30.423,0,-89.495000000000005,30.422999999999998,2.803750000000000
-89.484,30.456,0,-89.483999999999995,30.456000000000000,2.667500000000000
-89.474,30.49,0,-89.474000000000004,30.489999999999998,2.652083333333334
-89.463,30.523,0,-89.462999999999994,30.523000000000000,2.620416666666667
-89.452,30.556,0,-89.451999999999998,30.556000000000001,2.693750000000000
-89.441,30.59,0,-89.441000000000003,30.590000000000000,2.542500000000000
-89.431,30.623,0,-89.430999999999997,30.623000000000001,2.673333333333334
-89.42,30.656,0,-89.420000000000002,30.655999999999999,2.688750000000000
-89.409,30.69,0,-89.409000000000006,30.690000000000001,2.725000000000000
-89.398,30.723,0,-89.397999999999996,30.722999999999999,2.615000000000000
-89.387,30.757,0,-89.387000000000000,30.757000000000001,2.547500000000000
-89.376,30.79,0,-89.376000000000005,30.789999999999999,2.412500000000000
-89.366,30.823,0,-89.366000000000000,30.823000000000000,2.319166666666667
-89.355,30.857,0,-89.355000000000004,30.856999999999999,2.282083333333333
-89.499,30.281,0,-89.498999999999995,30.280999999999999,2.647083333333334
-89.489,30.314,0,-89.489000000000004,30.314000000000000,2.746250000000000
-89.478,30.347,0,-89.477999999999994,30.347000000000001,2.636250000000000
-89.467,30.38,0,-89.466999999999999,30.379999999999999,2.573333333333333
-89.457,30.414,0,-89.456999999999994,30.414000000000001,2.880833333333333
-89.446,30.447,0,-89.445999999999998,30.446999999999999,2.798333333333333
-89.435,30.48,0,-89.435000000000002,30.480000000000000,2.855000000000000
-89.424,30.514,0,-89.424000000000007,30.513999999999999,2.833750000000000
-89.413,30.547,0,-89.412999999999997,30.547000000000001,2.766666666666667
-89.403,30.58,0,-89.403000000000006,30.579999999999998,2.756250000000000
-89.392,30.614,0,-89.391999999999996,30.614000000000001,2.714583333333333
-89.381,30.647,0,-89.381000000000000,30.646999999999998,2.662500000000001
-89.37,30.68,0,-89.370000000000005,30.680000000000000,2.547083333333334
-89.359,30.714,0,-89.358999999999995,30.713999999999999,2.584166666666667
-89.348,30.747,0,-89.347999999999999,30.747000000000000,2.454166666666667
-89.338,30.781,0,-89.337999999999994,30.780999999999999,2.396666666666667
-89.327,30.814,0,-89.326999999999998,30.814000000000000,2.365833333333334
-89.504,30.138,0,-89.504000000000005,30.138000000000002,2.219583333333333
-89.493,30.172,0,-89.492999999999995,30.172000000000001,2.482916666666667
-89.482,30.205,0,-89.481999999999999,30.204999999999998,2.808750000000000
-89.472,30.238,0,-89.471999999999994,30.238000000000000,2.709583333333333
-89.461,30.271,0,-89.460999999999999,30.271000000000001,2.605416666666667
-89.45,30.305,0,-89.450000000000003,30.305000000000000,2.870833333333334
-89.439,30.338,0,-89.438999999999993,30.338000000000001,2.776666666666667
-89.429,30.371,0,-89.429000000000002,30.370999999999999,2.537083333333333
-89.418,30.404,0,-89.418000000000006,30.404000000000000,2.516666666666667
-89.407,30.438,0,-89.406999999999996,30.437999999999999,2.537500000000000
-89.396,30.471,0,-89.396000000000001,30.471000000000000,2.698750000000000
-89.386,30.504,0,-89.385999999999996,30.504000000000001,2.735833333333333
-89.375,30.538,0,-89.375000000000000,30.538000000000000,2.605416666666667
-89.364,30.571,0,-89.364000000000004,30.571000000000002,2.714166666666667
-89.353,30.604,0,-89.352999999999994,30.603999999999999,2.657500000000000
-89.342,30.638,0,-89.341999999999999,30.638000000000002,2.579583333333334
-89.331,30.671,0,-89.331000000000003,30.670999999999999,2.485416666666667
-89.32,30.704,0,-89.319999999999993,30.704000000000001,2.490416666666667
-89.31,30.738,0,-89.310000000000002,30.738000000000000,2.417500000000000
-89.299,30.771,0,-89.299000000000007,30.771000000000001,2.401666666666667
-89.476,30.096,0,-89.475999999999999,30.096000000000000,1.954166666666667
-89.465,30.129,0,-89.465000000000003,30.129000000000001,1.930833333333333
-89.455,30.162,0,-89.454999999999998,30.161999999999999,2.097083333333333
-89.444,30.196,0,-89.444000000000003,30.196000000000002,2.123333333333334
-89.433,30.229,0,-89.433000000000007,30.228999999999999,2.406666666666667
-89.422,30.262,0,-89.421999999999997,30.262000000000000,2.844583333333333
-89.412,30.295,0,-89.412000000000006,30.295000000000002,3.136250000000000
-89.401,30.329,0,-89.400999999999996,30.329000000000001,2.540000000000000
-89.39,30.362,0,-89.390000000000001,30.361999999999998,2.746250000000000
-89.379,30.395,0,-89.379000000000005,30.395000000000000,2.600000000000000
-89.369,30.428,0,-89.369000000000000,30.428000000000001,2.610416666666667
-89.358,30.462,0,-89.358000000000004,30.462000000000000,2.599583333333333
-89.347,30.495,0,-89.346999999999994,30.495000000000001,2.718750000000000
-89.336,30.528,0,-89.335999999999999,30.527999999999999,2.725000000000000
-89.325,30.562,0,-89.325000000000003,30.562000000000001,2.677916666666667
-89.314,30.595,0,-89.313999999999993,30.594999999999999,2.615833333333334
-89.303,30.628,0,-89.302999999999997,30.628000000000000,2.631250000000000
-89.293,30.662,0,-89.293000000000006,30.661999999999999,2.537916666666667
-89.282,30.695,0,-89.281999999999996,30.695000000000000,2.465416666666667
-89.271,30.728,0,-89.271000000000001,30.728000000000002,2.428333333333334
-89.26,30.762,0,-89.260000000000005,30.762000000000000,2.360416666666667
-89.438,30.087,0,-89.438000000000002,30.087000000000000,1.756250000000000
-89.427,30.12,0,-89.427000000000007,30.120000000000001,2.020000000000000
-89.416,30.153,0,-89.415999999999997,30.152999999999999,2.006250000000000
-89.405,30.186,0,-89.405000000000001,30.186000000000000,2.175416666666667
-89.395,30.22,0,-89.394999999999996,30.219999999999999,2.155416666666667
-89.384,30.253,0,-89.384000000000000,30.253000000000000,2.214583333333334
-89.373,30.286,0,-89.373000000000005,30.286000000000001,2.662500000000001
-89.362,30.319,0,-89.361999999999995,30.318999999999999,2.980000000000000
-89.352,30.353,0,-89.352000000000004,30.353000000000002,2.558333333333334
-89.341,30.386,0,-89.340999999999994,30.385999999999999,2.745833333333334
-89.33,30.419,0,-89.329999999999998,30.419000000000000,2.761250000000000
-89.319,30.452,0,-89.319000000000003,30.452000000000002,2.651666666666667
-89.308,30.486,0,-89.308000000000007,30.486000000000001,2.647500000000000
-89.297,30.519,0,-89.296999999999997,30.518999999999998,2.813750000000000
-89.287,30.552,0,-89.287000000000006,30.552000000000000,2.797500000000000
-89.276,30.586,0,-89.275999999999996,30.585999999999999,2.704166666666667
-89.265,30.619,0,-89.265000000000001,30.619000000000000,2.682916666666667
-89.254,30.652,0,-89.254000000000005,30.652000000000001,2.574166666666667
-89.243,30.686,0,-89.242999999999995,30.686000000000000,2.532500000000000
-89.232,30.719,0,-89.231999999999999,30.719000000000001,2.407083333333334
-89.221,30.752,0,-89.221000000000004,30.751999999999999,2.417500000000000
-89.41,30.044,0,-89.409999999999997,30.044000000000000,1.813750000000000
-89.399,30.077,0,-89.399000000000001,30.077000000000002,1.677916666666667
-89.388,30.111,0,-89.388000000000005,30.111000000000001,1.883333333333334
-89.378,30.144,0,-89.378000000000000,30.143999999999998,1.956666666666667
-89.367,30.177,0,-89.367000000000004,30.177000000000000,2.071666666666667
-89.356,30.21,0,-89.355999999999995,30.210000000000001,2.222916666666666
-89.345,30.243,0,-89.344999999999999,30.242999999999999,2.259166666666666
-89.335,30.277,0,-89.334999999999994,30.277000000000001,2.282500000000000
-89.324,30.31,0,-89.323999999999998,30.309999999999999,2.255833333333333
-89.313,30.343,0,-89.313000000000002,30.343000000000000,2.402500000000000
-89.302,30.376,0,-89.302000000000007,30.376000000000001,2.803333333333334
-89.291,30.41,0,-89.290999999999997,30.410000000000000,2.641666666666667
-89.281,30.443,0,-89.281000000000006,30.443000000000001,2.615833333333334
-89.27,30.476,0,-89.269999999999996,30.475999999999999,2.620416666666667
-89.259,30.51,0,-89.259000000000000,30.510000000000002,2.668333333333333
-89.248,30.543,0,-89.248000000000005,30.542999999999999,2.766250000000000
-89.237,30.576,0,-89.236999999999995,30.576000000000001,2.745416666666667
-89.226,30.61,0,-89.225999999999999,30.609999999999999,2.699166666666667
-89.215,30.643,0,-89.215000000000003,30.643000000000001,2.511250000000000
-89.204,30.676,0,-89.203999999999994,30.675999999999998,2.470000000000001
-89.193,30.71,0,-89.192999999999998,30.710000000000001,2.375416666666667
-89.182,30.743,0,-89.182000000000002,30.742999999999999,2.417916666666667
-89.361,30.068,0,-89.361000000000004,30.068000000000001,1.873750000000000
-89.35,30.101,0,-89.349999999999994,30.100999999999999,2.011666666666667
-89.339,30.135,0,-89.338999999999999,30.135000000000002,2.066250000000000
-89.329,30.168,0,-89.328999999999994,30.167999999999999,2.028750000000000
-89.318,30.201,0,-89.317999999999998,30.201000000000001,2.267083333333333
-89.307,30.234,0,-89.307000000000002,30.234000000000002,2.290416666666667
-89.296,30.267,0,-89.296000000000006,30.266999999999999,2.352500000000000
-89.285,30.301,0,-89.284999999999997,30.300999999999998,2.630833333333333
-89.275,30.334,0,-89.275000000000006,30.334000000000000,2.834583333333334
-89.264,30.367,0,-89.263999999999996,30.367000000000001,2.819166666666668
-89.253,30.4,0,-89.253000000000000,30.399999999999999,2.871666666666667
-89.242,30.434,0,-89.242000000000004,30.434000000000001,2.835000000000001
-89.231,30.467,0,-89.230999999999995,30.466999999999999,2.578750000000000
-89.22,30.5,0,-89.219999999999999,30.500000000000000,2.517083333333334
-89.209,30.534,0,-89.209000000000003,30.533999999999999,2.641666666666667
-89.198,30.567,0,-89.197999999999993,30.567000000000000,2.782083333333334
-89.187,30.6,0,-89.186999999999998,30.600000000000001,2.772500000000000
-89.176,30.633,0,-89.176000000000002,30.632999999999999,2.625833333333333
-89.165,30.667,0,-89.165000000000006,30.667000000000002,2.506250000000001
-89.154,30.7,0,-89.153999999999996,30.699999999999999,2.417083333333333
-89.312,30.092,0,-89.311999999999998,30.091999999999999,1.935416666666667
-89.301,30.125,0,-89.301000000000002,30.125000000000000,1.990416666666667
-89.29,30.158,0,-89.290000000000006,30.158000000000001,2.032500000000000
-89.279,30.192,0,-89.278999999999996,30.192000000000000,2.211666666666667
-89.269,30.225,0,-89.269000000000005,30.225000000000001,2.310416666666666
-89.258,30.258,0,-89.257999999999996,30.257999999999999,2.383750000000000
-89.247,30.291,0,-89.247000000000000,30.291000000000000,2.329583333333333
-89.236,30.324,0,-89.236000000000004,30.324000000000002,2.688333333333333
-89.225,30.358,0,-89.224999999999994,30.358000000000001,2.902916666666667
-89.214,30.391,0,-89.213999999999999,30.390999999999998,3.001666666666667
-89.203,30.424,0,-89.203000000000003,30.423999999999999,2.860833333333334
-89.192,30.458,0,-89.191999999999993,30.457999999999998,2.824166666666667
-89.181,30.491,0,-89.180999999999997,30.491000000000000,2.845000000000000
-89.17,30.524,0,-89.170000000000002,30.524000000000001,2.792500000000000
-89.16,30.557,0,-89.159999999999997,30.556999999999999,2.880833333333333
-89.149,30.591,0,-89.149000000000001,30.591000000000001,2.777083333333334
-89.138,30.624,0,-89.138000000000005,30.623999999999999,2.697916666666667
-89.127,30.657,0,-89.126999999999995,30.657000000000000,2.537083333333334
-89.116,30.691,0,-89.116000000000000,30.690999999999999,2.443750000000001
-89.104,30.724,0,-89.103999999999999,30.724000000000000,2.397083333333334
-89.263,30.116,0,-89.263000000000005,30.116000000000000,2.063750000000000
-89.252,30.149,0,-89.251999999999995,30.149000000000001,1.911666666666667
-89.241,30.182,0,-89.241000000000000,30.181999999999999,2.005833333333333
-89.23,30.215,0,-89.230000000000004,30.215000000000000,2.211666666666666
-89.219,30.249,0,-89.218999999999994,30.248999999999999,2.360000000000000
-89.208,30.282,0,-89.207999999999998,30.282000000000000,2.324166666666667
-89.197,30.315,0,-89.197000000000003,30.315000000000001,2.514166666666667
-89.187,30.348,0,-89.186999999999998,30.347999999999999,3.095000000000001
-89.176,30.382,0,-89.176000000000002,30.382000000000001,3.074583333333333
-89.165,30.415,0,-89.165000000000006,30.414999999999999,2.798333333333334
-89.154,30.448,0,-89.153999999999996,30.448000000000000,2.714583333333334
-89.143,30.481,0,-89.143000000000001,30.481000000000002,2.709583333333333
-89.132,30.515,0,-89.132000000000005,30.515000000000001,2.917500000000000
-89.121,30.548,0,-89.120999999999995,30.547999999999998,3.480833333333333
-89.11,30.581,0,-89.109999999999999,30.581000000000000,3.095416666666666
-89.099,30.615,0,-89.099000000000004,30.614999999999998,2.673750000000001
-89.088,30.648,0,-89.087999999999994,30.648000000000000,2.465000000000000
-89.077,30.681,0,-89.076999999999998,30.681000000000001,2.511666666666667
-89.066,30.715,0,-89.066000000000003,30.715000000000000,2.397083333333334
-89.203,30.173,0,-89.203000000000003,30.172999999999998,2.141666666666667
-89.192,30.206,0,-89.191999999999993,30.206000000000000,2.097500000000000
-89.181,30.239,0,-89.180999999999997,30.239000000000001,2.149583333333333
-89.17,30.272,0,-89.170000000000002,30.271999999999998,2.251666666666666
-89.159,30.306,0,-89.159000000000006,30.306000000000001,2.185833333333334
-89.148,30.339,0,-89.147999999999996,30.338999999999999,2.127916666666667
-89.137,30.372,0,-89.137000000000000,30.372000000000000,2.448750000000000
-89.126,30.405,0,-89.126000000000005,30.405000000000001,2.453750000000000
-89.115,30.439,0,-89.114999999999995,30.439000000000000,2.746250000000000
-89.104,30.472,0,-89.103999999999999,30.472000000000001,2.542500000000000
-89.093,30.505,0,-89.093000000000004,30.504999999999999,2.646250000000000
-89.082,30.538,0,-89.081999999999994,30.538000000000000,2.808750000000000
-89.071,30.572,0,-89.070999999999998,30.571999999999999,2.605000000000000
-89.06,30.605,0,-89.060000000000002,30.605000000000000,2.646250000000000
-89.049,30.638,0,-89.049000000000007,30.638000000000002,2.527083333333334
-89.038,30.672,0,-89.037999999999997,30.672000000000001,2.552916666666667
-89.027,30.705,0,-89.027000000000001,30.704999999999998,2.256666666666667
-89.153,30.197,0,-89.153000000000006,30.196999999999999,2.363333333333334
-89.142,30.23,0,-89.141999999999996,30.230000000000000,2.292500000000000
-89.131,30.263,0,-89.131000000000000,30.263000000000002,2.290416666666667
-89.121,30.296,0,-89.120999999999995,30.295999999999999,2.161666666666667
-89.11,30.329,0,-89.109999999999999,30.329000000000001,2.120833333333334
-89.099,30.363,0,-89.099000000000004,30.363000000000000,2.324166666666667
-89.088,30.396,0,-89.087999999999994,30.396000000000001,2.318750000000000
-89.077,30.429,0,-89.076999999999998,30.428999999999998,2.350000000000000
-89.066,30.462,0,-89.066000000000003,30.462000000000000,2.297500000000000
-89.055,30.496,0,-89.055000000000007,30.495999999999999,2.360416666666667
-89.044,30.529,0,-89.043999999999997,30.529000000000000,2.396666666666667
-89.033,30.562,0,-89.033000000000001,30.562000000000001,2.449166666666667
-89.021,30.596,0,-89.021000000000001,30.596000000000000,2.522083333333334
-89.01,30.629,0,-89.010000000000005,30.629000000000001,2.370833333333333
-88.999,30.662,0,-88.998999999999995,30.661999999999999,2.396666666666667
-88.988,30.695,0,-88.988000000000000,30.695000000000000,2.131250000000000
-88.977,30.729,0,-88.977000000000004,30.728999999999999,2.105416666666667
-89.115,30.187,0,-89.114999999999995,30.187000000000001,2.355000000000000
-89.104,30.22,0,-89.103999999999999,30.219999999999999,2.370416666666667
-89.093,30.254,0,-89.093000000000004,30.254000000000001,2.312916666666667
-89.082,30.287,0,-89.081999999999994,30.286999999999999,2.235000000000000
-89.071,30.32,0,-89.070999999999998,30.320000000000000,2.136666666666667
-89.06,30.353,0,-89.060000000000002,30.353000000000002,2.073333333333333
-89.049,30.386,0,-89.049000000000007,30.385999999999999,2.256250000000000
-89.038,30.42,0,-89.037999999999997,30.420000000000002,2.282500000000000
-89.027,30.453,0,-89.027000000000001,30.452999999999999,2.272500000000000
-89.016,30.486,0,-89.016000000000005,30.486000000000001,2.339166666666667
-89.005,30.519,0,-89.004999999999995,30.518999999999998,2.386250000000000
-88.994,30.553,0,-88.994000000000000,30.553000000000001,2.390833333333334
-88.983,30.586,0,-88.983000000000004,30.585999999999999,2.391666666666667
-88.972,30.619,0,-88.971999999999994,30.619000000000000,2.293333333333334
-88.961,30.653,0,-88.960999999999999,30.652999999999999,2.229583333333333
-88.949,30.686,0,-88.948999999999998,30.686000000000000,2.183750000000000
-88.938,30.719,0,-88.938000000000002,30.719000000000001,2.115416666666667
-89.077,30.178,0,-89.076999999999998,30.178000000000001,2.373750000000001
-89.066,30.211,0,-89.066000000000003,30.210999999999999,2.242916666666667
-89.055,30.244,0,-89.055000000000007,30.244000000000000,2.250416666666667
-89.044,30.277,0,-89.043999999999997,30.277000000000001,2.232083333333333
-89.033,30.31,0,-89.033000000000001,30.309999999999999,2.170000000000000
-89.022,30.344,0,-89.022000000000006,30.344000000000001,2.015833333333334
-89.011,30.377,0,-89.010999999999996,30.376999999999999,1.984166666666667
-89.0,30.41,0,-89.000000000000000,30.410000000000000,2.002916666666667
-88.988,30.443,0,-88.988000000000000,30.443000000000001,2.198333333333334
-88.977,30.477,0,-88.977000000000004,30.477000000000000,2.220416666666667
-88.966,30.51,0,-88.965999999999994,30.510000000000002,2.318333333333333
-88.955,30.543,0,-88.954999999999998,30.542999999999999,2.397083333333334
-88.944,30.576,0,-88.944000000000003,30.576000000000001,2.251250000000000
-88.933,30.61,0,-88.933000000000007,30.609999999999999,2.214583333333334
-88.922,30.643,0,-88.921999999999997,30.643000000000001,2.193750000000000
-88.911,30.676,0,-88.911000000000001,30.675999999999998,2.184166666666667
-88.899,30.71,0,-88.899000000000001,30.710000000000001,2.126666666666667
-89.038,30.168,0,-89.037999999999997,30.167999999999999,2.405416666666667
-89.027,30.201,0,-89.027000000000001,30.201000000000001,2.169166666666667
-89.016,30.235,0,-89.016000000000005,30.234999999999999,2.204166666666667
-89.005,30.268,0,-89.004999999999995,30.268000000000001,2.151666666666666
-88.994,30.301,0,-88.994000000000000,30.300999999999998,2.133333333333333
-88.983,30.334,0,-88.983000000000004,30.334000000000000,2.021666666666667
-88.972,30.367,0,-88.971999999999994,30.367000000000001,1.871250000000000
-88.961,30.401,0,-88.960999999999999,30.401000000000000,2.121666666666667
-88.95,30.434,0,-88.950000000000003,30.434000000000001,2.157916666666667
-88.939,30.467,0,-88.938999999999993,30.466999999999999,2.120416666666667
-88.928,30.5,0,-88.927999999999997,30.500000000000000,2.224583333333333
-88.917,30.534,0,-88.917000000000002,30.533999999999999,2.195000000000001
-88.905,30.567,0,-88.905000000000001,30.567000000000000,2.157500000000000
-88.894,30.6,0,-88.894000000000005,30.600000000000001,2.132083333333334
-88.883,30.633,0,-88.882999999999996,30.632999999999999,2.078750000000000
-88.872,30.667,0,-88.872000000000000,30.667000000000002,2.137083333333333
-88.861,30.7,0,-88.861000000000004,30.699999999999999,2.080000000000001
-89.0,30.159,0,-89.000000000000000,30.158999999999999,2.633333333333333
-88.989,30.192,0,-88.989000000000004,30.192000000000000,2.579583333333333
-88.978,30.225,0,-88.977999999999994,30.225000000000001,2.287500000000000
-88.967,30.258,0,-88.966999999999999,30.257999999999999,2.160000000000000
-88.956,30.291,0,-88.956000000000003,30.291000000000000,2.130416666666667
-88.945,30.325,0,-88.944999999999993,30.324999999999999,2.024166666666667
-88.934,30.358,0,-88.933999999999997,30.358000000000001,1.995000000000000
-88.923,30.391,0,-88.923000000000002,30.390999999999998,2.068750000000000
-88.911,30.424,0,-88.911000000000001,30.423999999999999,2.152083333333334
-88.9,30.457,0,-88.900000000000006,30.457000000000001,2.058333333333334
-88.889,30.491,0,-88.888999999999996,30.491000000000000,2.167916666666667
-88.878,30.524,0,-88.878000000000000,30.524000000000001,2.184583333333334
-88.867,30.557,0,-88.867000000000004,30.556999999999999,2.131250000000000
-88.856,30.59,0,-88.855999999999995,30.590000000000000,2.100416666666667
-88.961,30.149,0,-88.960999999999999,30.149000000000001,2.561250000000000
-88.95,30.182,0,-88.950000000000003,30.181999999999999,2.518750000000000
-88.939,30.216,0,-88.938999999999993,30.216000000000001,2.553333333333333
-88.928,30.249,0,-88.927999999999997,30.248999999999999,2.331250000000000
-88.917,30.282,0,-88.917000000000002,30.282000000000000,2.063333333333333
-88.906,30.315,0,-88.906000000000006,30.315000000000001,2.016250000000000
-88.895,30.348,0,-88.894999999999996,30.347999999999999,2.053333333333333
-88.884,30.381,0,-88.884000000000000,30.381000000000000,2.240416666666667
-88.873,30.415,0,-88.873000000000005,30.414999999999999,1.974583333333334
-88.862,30.448,0,-88.861999999999995,30.448000000000000,2.178333333333334
-88.851,30.481,0,-88.850999999999999,30.481000000000002,2.189166666666667
-88.839,30.514,0,-88.838999999999999,30.513999999999999,2.121250000000000
-88.828,30.548,0,-88.828000000000003,30.547999999999998,2.058333333333334
-88.817,30.581,0,-88.816999999999993,30.581000000000000,2.074166666666667
-88.923,30.14,0,-88.923000000000002,30.140000000000001,2.237916666666667
-88.912,30.173,0,-88.912000000000006,30.172999999999998,2.252916666666667
-88.901,30.206,0,-88.900999999999996,30.206000000000000,2.246250000000000
-88.89,30.239,0,-88.890000000000001,30.239000000000001,2.209583333333334
-88.879,30.272,0,-88.879000000000005,30.271999999999998,2.199166666666667
-88.868,30.305,0,-88.867999999999995,30.305000000000000,1.951250000000000
-88.857,30.339,0,-88.856999999999999,30.338999999999999,1.946250000000000
-88.846,30.372,0,-88.846000000000004,30.372000000000000,2.017500000000001
-88.834,30.405,0,-88.834000000000003,30.405000000000001,2.127083333333334
-88.823,30.438,0,-88.822999999999993,30.437999999999999,2.110833333333334
-88.812,30.471,0,-88.811999999999998,30.471000000000000,2.146666666666667
-88.801,30.505,0,-88.801000000000002,30.504999999999999,2.147083333333334
-88.79,30.538,0,-88.790000000000006,30.538000000000000,2.079583333333334
-88.885,30.13,0,-88.885000000000005,30.129999999999999,2.339166666666667
-88.874,30.163,0,-88.873999999999995,30.163000000000000,2.198750000000000
-88.863,30.196,0,-88.863000000000000,30.196000000000002,2.159583333333333
-88.852,30.23,0,-88.852000000000004,30.230000000000000,2.102916666666667
-88.841,30.263,0,-88.840999999999994,30.263000000000002,2.068333333333333
-88.829,30.296,0,-88.828999999999994,30.295999999999999,2.095000000000000
-88.818,30.329,0,-88.817999999999998,30.329000000000001,1.920000000000000
-88.807,30.362,0,-88.807000000000002,30.361999999999998,2.032916666666667
-88.796,30.395,0,-88.796000000000006,30.395000000000000,2.110000000000000
-88.785,30.429,0,-88.784999999999997,30.428999999999998,2.074583333333333
-88.774,30.462,0,-88.774000000000001,30.462000000000000,2.032916666666667
-88.762,30.495,0,-88.762000000000000,30.495000000000001,2.022500000000000
-88.813,30.22,0,-88.813000000000002,30.219999999999999,2.115000000000000
-88.802,30.253,0,-88.802000000000007,30.253000000000000,2.144166666666667
-88.791,30.286,0,-88.790999999999997,30.286000000000001,2.149166666666667
-88.78,30.319,0,-88.780000000000001,30.318999999999999,2.216666666666667
-88.769,30.353,0,-88.769000000000005,30.353000000000002,2.120416666666667
-88.757,30.386,0,-88.757000000000005,30.385999999999999,1.980833333333334
-88.746,30.419,0,-88.745999999999995,30.419000000000000,2.063750000000000
-88.735,30.452,0,-88.734999999999999,30.452000000000002,2.027083333333334
-88.724,30.485,0,-88.724000000000004,30.484999999999999,1.990416666666667
-88.775,30.21,0,-88.775000000000006,30.210000000000001,2.213333333333333
-88.764,30.243,0,-88.763999999999996,30.242999999999999,2.207500000000000
-88.753,30.277,0,-88.753000000000000,30.277000000000001,2.206666666666667
-88.741,30.31,0,-88.741000000000000,30.309999999999999,2.263333333333333
-88.73,30.343,0,-88.730000000000004,30.343000000000000,2.339583333333334
-88.719,30.376,0,-88.718999999999994,30.376000000000001,2.298333333333334
-88.708,30.409,0,-88.707999999999998,30.408999999999999,2.115833333333333
-88.696,30.442,0,-88.695999999999998,30.442000000000000,2.079583333333333
