lon,lat,ave_ppt_mm
-91.552,31.669,1.1829166666666666
-91.543,31.703,1.0895833333333333
-91.551,31.524,1.615
-91.541,31.558,1.4854166666666666
-91.531,31.592,1.2974999999999999
-91.522,31.626,1.2458333333333333
-91.512,31.660,1.1883333333333332
-91.503,31.694,1.0574999999999999
-91.549,31.380,1.2720833333333332
-91.539,31.414,1.3133333333333332
-91.530,31.448,1.4225
-91.520,31.482,1.5008333333333335
-91.511,31.516,1.6516666666666666
-91.501,31.550,1.45875
-91.491,31.584,1.27125
-91.482,31.618,1.2820833333333332
-91.472,31.652,1.1674999999999998
-91.463,31.686,1.0941666666666665
-91.547,31.237,1.2404166666666667
-91.538,31.270,1.3133333333333332
-91.528,31.304,1.4075
-91.519,31.338,1.4170833333333335
-91.509,31.372,1.3658333333333335
-91.499,31.406,1.3237499999999998
-91.490,31.440,1.2716666666666665
-91.480,31.474,1.3029166666666665
-91.471,31.508,1.2295833333333333
-91.461,31.542,1.2191666666666665
-91.452,31.576,1.2666666666666666
-91.442,31.610,1.2558333333333331
-91.432,31.644,1.1466666666666665
-91.423,31.678,1.13625
-91.555,31.059,1.1624999999999999
-91.545,31.093,1.3087499999999999
-91.536,31.127,1.3499999999999999
-91.526,31.161,1.2720833333333332
-91.517,31.195,1.2095833333333332
-91.507,31.228,1.1624999999999999
-91.498,31.262,1.2454166666666666
-91.488,31.296,1.3445833333333335
-91.479,31.330,1.3658333333333335
-91.469,31.364,1.3754166666666665
-91.460,31.398,1.345
-91.450,31.432,1.2925
-91.441,31.466,1.2041666666666666
-91.431,31.500,1.1624999999999999
-91.421,31.534,1.2137499999999999
-91.412,31.568,1.2195833333333332
-91.402,31.602,1.1833333333333333
-91.392,31.636,1.2404166666666667
-91.383,31.670,1.2866666666666666
-91.553,30.916,1.1420833333333331
-91.544,30.950,1.0737499999999998
-91.534,30.983,1.1579166666666665
-91.525,31.017,1.2770833333333333
-91.515,31.051,1.3445833333333332
-91.506,31.085,1.2770833333333333
-91.496,31.119,1.2045833333333331
-91.487,31.153,1.0999999999999999
-91.477,31.186,1.0999999999999999
-91.468,31.220,1.1154166666666665
-91.458,31.254,1.2354166666666666
-91.449,31.288,1.22
-91.439,31.322,1.2612500000000002
-91.430,31.356,1.1675
-91.420,31.390,1.1416666666666666
-91.410,31.424,1.0891666666666666
-91.401,31.458,1.1204166666666666
-91.391,31.492,1.1779166666666667
-91.381,31.526,1.2245833333333331
-91.372,31.560,1.1466666666666667
-91.362,31.594,1.1879166666666665
-91.352,31.628,1.2404166666666667
-91.343,31.662,1.2974999999999999
-91.333,31.696,1.2454166666666666
-91.551,30.773,1.2462499999999999
-91.542,30.806,1.2825
-91.533,30.840,1.3341666666666667
-91.523,30.874,1.2458333333333333
-91.514,30.908,1.1941666666666666
-91.504,30.941,1.2095833333333332
-91.495,30.975,1.2145833333333333
-91.485,31.009,1.2137499999999999
-91.476,31.043,1.1991666666666665
-91.466,31.077,1.1833333333333333
-91.457,31.111,1.1679166666666665
-91.447,31.144,1.1833333333333333
-91.438,31.178,1.1729166666666666
-91.428,31.212,1.1470833333333332
-91.419,31.246,1.1624999999999999
-91.409,31.280,1.1520833333333333
-91.399,31.314,1.1208333333333333
-91.390,31.348,1.1258333333333332
-91.380,31.382,1.1204166666666666
-91.371,31.416,1.0787499999999999
-91.361,31.449,1.08375
-91.351,31.483,1.0525
-91.342,31.517,1.0170833333333331
-91.332,31.551,1.0370833333333334
-91.322,31.585,1.0679166666666666
-91.313,31.619,1.1937499999999999
-91.303,31.653,1.2608333333333333
-91.293,31.687,1.1933333333333334
-91.550,30.630,1.2195833333333332
-91.540,30.663,1.257083333333333
-91.531,30.697,1.2825
-91.522,30.731,1.3295833333333331
