lon,lat,ave_ppt_mm
-91.552,31.669,0.5366666666666666
-91.543,31.703,0.41208333333333336
-91.551,31.524,1.1675
-91.541,31.558,0.9279166666666666
-91.531,31.592,0.7245833333333334
-91.522,31.626,0.56875
-91.512,31.660,0.48999999999999994
-91.503,31.694,0.4483333333333333
-91.549,31.380,2.4129166666666664
-91.539,31.414,2.4066666666666667
-91.530,31.448,1.9333333333333333
-91.520,31.482,1.4016666666666666
-91.511,31.516,1.06375
-91.501,31.550,0.9125
-91.491,31.584,0.7658333333333333
-91.482,31.618,0.5420833333333334
-91.472,31.652,0.49
-91.463,31.686,0.48500000000000004
-91.547,31.237,1.0266666666666666
-91.538,31.270,1.3445833333333332
-91.528,31.304,1.7883333333333333
-91.519,31.338,2.06875
-91.509,31.372,2.31375
-91.499,31.406,2.339583333333333
-91.490,31.440,2.0225000000000004
-91.480,31.474,1.37625
-91.471,31.508,1.0316666666666665
-91.461,31.542,0.6204166666666667
-91.452,31.576,0.8133333333333335
-91.442,31.610,0.6466666666666666
-91.432,31.644,0.5058333333333334
-91.423,31.678,0.5058333333333334
-91.555,31.059,1.3291666666666666
-91.545,31.093,1.105
-91.536,31.127,1.1412499999999999
-91.526,31.161,1.2929166666666665
-91.517,31.195,1.2245833333333331
-91.507,31.228,1.0741666666666665
-91.498,31.262,1.2766666666666666
-91.488,31.296,1.7866666666666664
-91.479,31.330,2.3816666666666664
-91.469,31.364,2.32875
-91.460,31.398,2.3974999999999995
-91.450,31.432,2.1783333333333332
-91.441,31.466,1.5270833333333333
-91.431,31.500,1.0737500000000002
-91.421,31.534,0.9129166666666667
-91.412,31.568,0.9491666666666666
-91.402,31.602,0.8133333333333334
-91.392,31.636,0.5525
-91.383,31.670,0.45916666666666667
-91.553,30.916,1.57875
-91.544,30.950,1.6308333333333334
-91.534,30.983,1.5429166666666665
-91.525,31.017,1.3816666666666666
-91.515,31.051,1.2299999999999998
-91.506,31.085,1.0745833333333332
-91.496,31.119,1.1104166666666664
-91.487,31.153,1.2974999999999999
-91.477,31.186,1.3920833333333331
-91.468,31.220,1.2612499999999998
-91.458,31.254,1.2716666666666665
-91.449,31.288,1.678333333333333
-91.439,31.322,2.307916666666667
-91.430,31.356,2.5791666666666666
-91.420,31.390,2.5429166666666667
-91.410,31.424,2.245416666666667
-91.401,31.458,1.7195833333333335
-91.391,31.492,1.3595833333333331
-91.381,31.526,0.9854166666666666
-91.372,31.560,0.94875
-91.362,31.594,0.8962499999999999
-91.352,31.628,0.61
-91.343,31.662,0.49541666666666667
-91.333,31.696,0.49
-91.551,30.773,2.2929166666666667
-91.542,30.806,2.13625
-91.533,30.840,1.9595833333333335
-91.523,30.874,1.8604166666666666
-91.514,30.908,1.6316666666666668
-91.504,30.941,1.5475
-91.495,30.975,1.5320833333333335
-91.485,31.009,1.4750000000000003
-91.476,31.043,1.3037499999999997
-91.466,31.077,1.1362499999999998
-91.457,31.111,1.0791666666666666
