lon,lat,ave_ppt_mm
-91.552,31.669,0.16833333333333333
-91.543,31.703,0.1729166666666667
-91.551,31.524,0.16333333333333333
-91.541,31.558,0.12083333333333333
-91.531,31.592,0.15791666666666665
-91.522,31.626,0.1525
-91.512,31.660,0.17291666666666664
-91.503,31.694,0.17833333333333334
-91.549,31.380,0.05833333333333333
-91.539,31.414,0.06874999999999999
-91.530,31.448,0.08999999999999998
-91.520,31.482,0.08999999999999998
-91.511,31.516,0.17375
-91.501,31.550,0.1320833333333333
-91.491,31.584,0.1575
-91.482,31.618,0.1525
-91.472,31.652,0.1525
-91.463,31.686,0.1679166666666667
-91.547,31.237,0.03166666666666667
-91.538,31.270,0.037083333333333336
-91.528,31.304,0.01625
-91.519,31.338,0.0425
-91.509,31.372,0.05291666666666667
-91.499,31.406,0.06333333333333334
-91.490,31.440,0.07416666666666666
-91.480,31.474,0.08458333333333333
-91.471,31.508,0.12208333333333332
-91.461,31.542,0.08541666666666665
-91.452,31.576,0.1425
-91.442,31.610,0.13666666666666666
-91.432,31.644,0.13166666666666665
-91.423,31.678,0.1625
-91.555,31.059,0.05291666666666667
-91.545,31.093,0.0425
-91.536,31.127,0.02666666666666667
-91.526,31.161,0.02666666666666667
-91.517,31.195,0.02625
-91.507,31.228,0.02666666666666667
-91.498,31.262,0.03166666666666667
-91.488,31.296,0.010833333333333334
-91.479,31.330,0.01625
-91.469,31.364,0.0425
-91.460,31.398,0.05333333333333332
-91.450,31.432,0.05833333333333333
-91.441,31.466,0.08458333333333333
-91.431,31.500,0.11125
-91.421,31.534,0.12208333333333332
-91.412,31.568,0.11666666666666665
-91.402,31.602,0.10041666666666665
-91.392,31.636,0.09541666666666665
-91.383,31.670,0.08458333333333333
-91.553,30.916,0.042083333333333334
-91.544,30.950,0.0525
-91.534,30.983,0.021666666666666667
-91.525,31.017,0.042083333333333334
-91.515,31.051,0.0525
-91.506,31.085,0.042083333333333334
-91.496,31.119,0.037083333333333336
-91.487,31.153,0.042083333333333334
-91.477,31.186,0.02625
-91.468,31.220,0.010833333333333334
-91.458,31.254,0.03208333333333333
-91.449,31.288,0.0375
-91.439,31.322,0.027083333333333334
-91.430,31.356,0.042916666666666665
-91.420,31.390,0.0425
-91.410,31.424,0.05291666666666667
-91.401,31.458,0.06916666666666665
-91.391,31.492,0.09499999999999999
-91.381,31.526,0.11666666666666665
-91.372,31.560,0.12708333333333333
-91.362,31.594,0.11624999999999998
-91.352,31.628,0.10041666666666665
-91.343,31.662,0.09541666666666665
-91.333,31.696,0.08458333333333333
-91.551,30.773,0.0425
-91.542,30.806,0.05291666666666667
-91.533,30.840,0.05291666666666667
-91.523,30.874,0.03166666666666667
-91.514,30.908,0.042083333333333334
-91.504,30.941,0.03666666666666667
-91.495,30.975,0.03166666666666667
-91.485,31.009,0.03166666666666667
-91.476,31.043,0.03166666666666667
-91.466,31.077,0.02625
-91.457,31.111,0.05791666666666667
-91.447,31.144,0.07333333333333333
-91.438,31.178,0.07875
-91.428,31.212,0.057916666666666665
-91.419,31.246,0.01625
-91.409,31.280,0.027083333333333334
-91.399,31.314,0.027083333333333334
-91.390,31.348,0.027083333333333334
-91.380,31.382,0.027083333333333334
-91.371,31.416,0.042916666666666665
-91.361,31.449,0.05874999999999999
-91.351,31.483,0.05833333333333333
-91.342,31.517,0.09999999999999999
-91.332,31.551,0.11666666666666665
-91.322,31.585,0.12166666666666666
-91.313,31.619,0.12124999999999998
-91.303,31.653,0.09499999999999999
-91.293,31.687,0.08999999999999998
-91.550,30.630,0.06291666666666666
-91.540,30.663,0.05833333333333333
-91.531,30.697,0.05291666666666667
-91.522,30.731,0.05291666666666667
-91.512,30.765,0.0425
-91.503,30.798,0.04750000000000001
-91.493,30.832,0.037083333333333336
-91.484,30.866,0.037083333333333336
-91.474,30.900,0.04750000000000001
-91.465,30.933,0.037083333333333336
-91.455,30.967,0.03166666666666667
-91.446,31.001,0.03166666666666667
-91.436,31.035,0.04750000000000001
-91.427,31.069,0.037083333333333336
-91.417,31.102,0.042083333333333334
-91.408,31.136,0.04708333333333333
-91.398,31.170,0.07333333333333333
-91.389,31.204,0.06833333333333333
-91.379,31.238,0.01625
-91.369,31.272,0.03208333333333333
-91.360,31.306,0.0325
-91.350,31.339,0.021666666666666667
-91.341,31.373,0.027083333333333334
-91.331,31.407,0.027083333333333334
-91.321,31.441,0.027083333333333334
-91.311,31.475,0.05833333333333333
-91.302,31.509,0.06833333333333334
-91.292,31.543,0.09499999999999999
-91.282,31.577,0.10541666666666666
-91.273,31.611,0.12124999999999998
-91.263,31.645,0.08958333333333333
-91.253,31.679,0.08458333333333333
-91.548,30.487,0.07375
-91.539,30.521,0.07958333333333334
-91.529,30.554,0.07958333333333333
-91.520,30.588,0.07916666666666666
-91.511,30.622,0.09458333333333334
-91.501,30.655,0.06291666666666666
-91.492,30.689,0.05833333333333333
-91.482,30.723,0.04750000000000001
-91.473,30.756,0.04750000000000001
-91.463,30.790,0.03166666666666667
-91.454,30.824,0.037083333333333336
-91.444,30.858,0.03166666666666667
-91.435,30.891,0.03166666666666667
-91.425,30.925,0.042083333333333334
-91.416,30.959,0.03166666666666667
-91.406,30.993,0.03666666666666667
-91.397,31.027,0.02666666666666667
-91.387,31.060,0.037083333333333336
-91.378,31.094,0.037083333333333336
-91.368,31.128,0.04708333333333333
-91.359,31.162,0.057499999999999996
-91.349,31.196,0.05249999999999999
-91.339,31.230,0.05249999999999999
