lon,lat,ave_ppt_mm
-91.552,31.669,1.2608333333333335
-91.543,31.703,1.0941666666666665
-91.551,31.524,0.26625
-91.541,31.558,0.2554166666666667
-91.531,31.592,0.6670833333333334
-91.522,31.626,0.9429166666666667
-91.512,31.660,1.2816666666666667
-91.503,31.694,1.1879166666666667
-91.549,31.380,0.22958333333333333
-91.539,31.414,0.17208333333333334
-91.530,31.448,0.14083333333333334
-91.520,31.482,0.15666666666666665
-91.511,31.516,0.1825
-91.501,31.550,0.22416666666666665
-91.491,31.584,0.3125
-91.482,31.618,0.5158333333333333
-91.472,31.652,0.8804166666666666
-91.463,31.686,1.08375
-91.547,31.237,0.3595833333333333
-91.538,31.270,0.3129166666666667
-91.528,31.304,0.3441666666666667
-91.519,31.338,0.38083333333333336
-91.509,31.372,0.3804166666666666
-91.499,31.406,0.365
-91.490,31.440,0.2870833333333333
-91.480,31.474,0.20875
-91.471,31.508,0.23958333333333334
-91.461,31.542,0.24
-91.452,31.576,0.2558333333333333
-91.442,31.610,0.235
-91.432,31.644,0.3075
-91.423,31.678,0.48458333333333337
-91.555,31.059,0.6666666666666666
-91.545,31.093,0.7191666666666667
-91.536,31.127,0.7191666666666666
-91.526,31.161,0.6150000000000001
-91.517,31.195,0.52625
-91.507,31.228,0.4795833333333334
-91.498,31.262,0.3804166666666666
-91.488,31.296,0.375
-91.479,31.330,0.3075
-91.469,31.364,0.3075
-91.460,31.398,0.33375
-91.450,31.432,0.2866666666666667
-91.441,31.466,0.245
-91.431,31.500,0.25
-91.421,31.534,0.2608333333333333
-91.412,31.568,0.21375
-91.402,31.602,0.18291666666666664
-91.392,31.636,0.19333333333333333
-91.383,31.670,0.20875
-91.553,30.916,0.5
-91.544,30.950,0.6929166666666666
-91.534,30.983,0.6720833333333335
-91.525,31.017,0.7712500000000001
-91.515,31.051,0.8229166666666666
-91.506,31.085,0.7295833333333333
-91.496,31.119,0.70375
-91.487,31.153,0.5833333333333334
-91.477,31.186,0.6258333333333334
-91.468,31.220,0.6412500000000001
-91.458,31.254,0.6100000000000001
-91.449,31.288,0.5941666666666666
-91.439,31.322,0.4533333333333333
-91.430,31.356,0.40124999999999994
-91.420,31.390,0.3545833333333333
-91.410,31.424,0.3283333333333333
-91.401,31.458,0.3075
-91.391,31.492,0.2608333333333333
-91.381,31.526,0.19291666666666665
-91.372,31.560,0.16208333333333333
-91.362,31.594,0.125
-91.352,31.628,0.10958333333333332
-91.343,31.662,0.13583333333333333
-91.333,31.696,0.15125
-91.551,30.773,0.04708333333333333
-91.542,30.806,0.06791666666666667
-91.533,30.840,0.10416666666666667
-91.523,30.874,0.22916666666666666
-91.514,30.908,0.4479166666666667
-91.504,30.941,0.46875
-91.495,30.975,0.49499999999999994
-91.485,31.009,0.6616666666666666
-91.476,31.043,0.7141666666666667
-91.466,31.077,0.6462500000000001
-91.457,31.111,0.5108333333333334
-91.447,31.144,0.4691666666666667
-91.438,31.178,0.45375000000000004
-91.428,31.212,0.4533333333333333
-91.419,31.246,0.5216666666666666
-91.409,31.280,0.57875
-91.399,31.314,0.61
-91.390,31.348,0.5158333333333334
-91.380,31.382,0.45333333333333337
-91.371,31.416,0.43249999999999994
-91.361,31.449,0.38583333333333325
-91.351,31.483,0.3025
-91.342,31.517,0.2816666666666667
-91.332,31.551,0.14125
-91.322,31.585,0.14083333333333334
-91.313,31.619,0.12041666666666666
-91.303,31.653,0.12541666666666665
-91.293,31.687,0.10958333333333332
-91.550,30.630,0.052083333333333336
-91.540,30.663,0.057499999999999996
-91.531,30.697,0.0625
-91.522,30.731,0.057499999999999996
-91.512,30.765,0.0625
-91.503,30.798,0.0525
-91.493,30.832,0.052083333333333336
-91.484,30.866,0.07833333333333332
-91.474,30.900,0.10958333333333332
-91.465,30.933,0.22416666666666665
-91.455,30.967,0.3754166666666667
-91.446,31.001,0.46374999999999994
-91.436,31.035,0.5104166666666666
-91.427,31.069,0.6616666666666666
-91.417,31.102,0.64125
-91.408,31.136,0.5783333333333333
-91.398,31.170,0.4483333333333333
-91.389,31.204,0.3908333333333333
-91.379,31.238,0.3908333333333333
-91.369,31.272,0.3283333333333333
-91.360,31.306,0.3283333333333333
-91.350,31.339,0.34958333333333336
-91.341,31.373,0.34375
-91.331,31.407,0.3595833333333333
-91.321,31.441,0.3541666666666667
-91.311,31.475,0.39666666666666667
-91.302,31.509,0.3183333333333333
-91.292,31.543,0.28125
-91.282,31.577,0.21416666666666664
-91.273,31.611,0.14583333333333334
-91.263,31.645,0.13583333333333333
-91.253,31.679,0.11499999999999999
-91.548,30.487,0.13041666666666665
-91.539,30.521,0.15125
-91.529,30.554,0.11499999999999999
-91.520,30.588,0.07833333333333332
-91.511,30.622,0.06791666666666667
-91.501,30.655,0.09375
-91.492,30.689,0.10458333333333332
-91.482,30.723,0.10958333333333332
-91.473,30.756,0.07833333333333332
-91.463,30.790,0.11499999999999999
-91.454,30.824,0.10416666666666667
-91.444,30.858,0.13583333333333333
-91.435,30.891,0.13041666666666665
-91.425,30.925,0.14583333333333334
-91.416,30.959,0.22458333333333333
-91.406,30.993,0.2604166666666667
-91.397,31.027,0.3283333333333333
-91.387,31.060,0.45875
-91.378,31.094,0.5729166666666666
-91.368,31.128,0.6566666666666667
-91.359,31.162,0.5783333333333333
-91.349,31.196,0.46416666666666667
-91.339,31.230,0.3179166666666667
-91.330,31.263,0.2870833333333333
