lon,lat,ave_ppt_mm
-91.552,31.669,0.010416666666666666
-91.543,31.703,0.0
-91.551,31.524,0.02625
-91.541,31.558,0.02125
-91.531,31.592,0.0
-91.522,31.626,0.0
-91.512,31.660,0.0
-91.503,31.694,0.015833333333333335
-91.549,31.380,0.052083333333333336
-91.539,31.414,0.0525
-91.530,31.448,0.02625
-91.520,31.482,0.03166666666666667
-91.511,31.516,0.052083333333333336
-91.501,31.550,0.07333333333333332
-91.491,31.584,0.02125
-91.482,31.618,0.0
-91.472,31.652,0.0
-91.463,31.686,0.010416666666666666
-91.547,31.237,0.14625
-91.538,31.270,0.11499999999999999
-91.528,31.304,0.09416666666666666
-91.519,31.338,0.08333333333333333
-91.509,31.372,0.07333333333333332
-91.499,31.406,0.057499999999999996
-91.490,31.440,0.03666666666666667
-91.480,31.474,0.015833333333333335
-91.471,31.508,0.03166666666666667
-91.461,31.542,0.03166666666666667
-91.452,31.576,0.02125
-91.442,31.610,0.005416666666666667
-91.432,31.644,0.0
-91.423,31.678,0.0
-91.555,31.059,0.22958333333333333
-91.545,31.093,0.24
-91.536,31.127,0.20875
-91.526,31.161,0.16208333333333333
-91.517,31.195,0.15666666666666665
-91.507,31.228,0.14125
-91.498,31.262,0.13625
-91.488,31.296,0.12583333333333332
-91.479,31.330,0.11458333333333333
-91.469,31.364,0.09416666666666666
-91.460,31.398,0.07833333333333332
-91.450,31.432,0.0525
-91.441,31.466,0.042083333333333334
-91.431,31.500,0.02666666666666667
-91.421,31.534,0.005416666666666667
-91.412,31.568,0.010416666666666666
-91.402,31.602,0.010416666666666666
-91.392,31.636,0.005416666666666667
-91.383,31.670,0.0
-91.553,30.916,0.07833333333333332
-91.544,30.950,0.06291666666666666
-91.534,30.983,0.0625
-91.525,31.017,0.11499999999999999
-91.515,31.051,0.19833333333333333
-91.506,31.085,0.2925
-91.496,31.119,0.3233333333333333
-91.487,31.153,0.2554166666666667
-91.477,31.186,0.16749999999999998
-91.468,31.220,0.16208333333333333
-91.458,31.254,0.16208333333333333
-91.449,31.288,0.14625
-91.439,31.322,0.12583333333333332
-91.430,31.356,0.09375
-91.420,31.390,0.09375
-91.410,31.424,0.08875
-91.401,31.458,0.052083333333333336
-91.391,31.492,0.02125
-91.381,31.526,0.015833333333333335
-91.372,31.560,0.015833333333333335
-91.362,31.594,0.02625
-91.352,31.628,0.010416666666666666
-91.343,31.662,0.0
-91.333,31.696,0.0
-91.551,30.773,0.1725
-91.542,30.806,0.17291666666666664
-91.533,30.840,0.12541666666666665
-91.523,30.874,0.08875
-91.514,30.908,0.07875
-91.504,30.941,0.06291666666666666
-91.495,30.975,0.0625
-91.485,31.009,0.07333333333333333
-91.476,31.043,0.12041666666666667
-91.466,31.077,0.22458333333333333
-91.457,31.111,0.4379166666666667
-91.447,31.144,0.4116666666666666
-91.438,31.178,0.20375
-91.428,31.212,0.15666666666666665
-91.419,31.246,0.14625
-91.409,31.280,0.14125
-91.399,31.314,0.14125
-91.390,31.348,0.11499999999999999
-91.380,31.382,0.11458333333333333
-91.371,31.416,0.09416666666666666
-91.361,31.449,0.06791666666666667
-91.351,31.483,0.0525
-91.342,31.517,0.02625
-91.332,31.551,0.010416666666666666
-91.322,31.585,0.02125
-91.313,31.619,0.03666666666666667
-91.303,31.653,0.03666666666666667
-91.293,31.687,0.0
-91.550,30.630,0.17208333333333334
-91.540,30.663,0.16208333333333333
-91.531,30.697,0.16708333333333333
-91.522,30.731,0.1775
-91.512,30.765,0.15666666666666665
-91.503,30.798,0.15708333333333332
-91.493,30.832,0.16166666666666665
-91.484,30.866,0.12541666666666665
-91.474,30.900,0.08875
-91.465,30.933,0.07833333333333332
-91.455,30.967,0.06791666666666667
-91.446,31.001,0.06291666666666666
-91.436,31.035,0.08374999999999999
-91.427,31.069,0.14666666666666667
-91.417,31.102,0.3758333333333333
-91.408,31.136,0.5008333333333334
-91.398,31.170,0.3183333333333333
-91.389,31.204,0.21458333333333332
-91.379,31.238,0.1729166666666667
-91.369,31.272,0.15125
-91.360,31.306,0.14125
-91.350,31.339,0.12541666666666665
-91.341,31.373,0.10999999999999999
-91.331,31.407,0.09958333333333332
-91.321,31.441,0.08374999999999999
-91.311,31.475,0.0525
-91.302,31.509,0.05791666666666667
-91.292,31.543,0.010416666666666666
-91.282,31.577,0.005416666666666667
-91.273,31.611,0.02125
-91.263,31.645,0.04708333333333333
-91.253,31.679,0.03125
-91.548,30.487,0.38083333333333336
-91.539,30.521,0.365
-91.529,30.554,0.27666666666666667
-91.520,30.588,0.20375
-91.511,30.622,0.18291666666666664
-91.501,30.655,0.1725
-91.492,30.689,0.13583333333333333
-91.482,30.723,0.15125
-91.473,30.756,0.15166666666666664
-91.463,30.790,0.15708333333333332
-91.454,30.824,0.1825
-91.444,30.858,0.15666666666666665
-91.435,30.891,0.10958333333333332
-91.425,30.925,0.09375
-91.416,30.959,0.08333333333333333
-91.406,30.993,0.07333333333333333
-91.397,31.027,0.07833333333333332
-91.387,31.060,0.10458333333333332
-91.378,31.094,0.19333333333333333
-91.368,31.128,0.2508333333333333
-91.359,31.162,0.4383333333333334
-91.349,31.196,0.52125
-91.339,31.230,0.235
-91.330,31.263,0.16749999999999998
-91.320,31.297,0.14083333333333334
