lon,lat,ave_ppt_mm
-91.552,31.669,0.03166666666666667
-91.543,31.703,0.02625
-91.551,31.524,0.11458333333333333
-91.541,31.558,0.10958333333333332
-91.531,31.592,0.04708333333333333
-91.522,31.626,0.02125
-91.512,31.660,0.03125
-91.503,31.694,0.02625
-91.549,31.380,0.23458333333333334
-91.539,31.414,0.04708333333333333
-91.530,31.448,0.0525
-91.520,31.482,0.02625
-91.511,31.516,0.052083333333333336
-91.501,31.550,0.057499999999999996
-91.491,31.584,0.020833333333333332
-91.482,31.618,0.010416666666666666
-91.472,31.652,0.041666666666666664
-91.463,31.686,0.02625
-91.547,31.237,0.4275
-91.538,31.270,0.3441666666666667
-91.528,31.304,0.08374999999999999
-91.519,31.338,0.19833333333333333
-91.509,31.372,0.19833333333333333
-91.499,31.406,0.020833333333333332
-91.490,31.440,0.0
-91.480,31.474,0.02625
-91.471,31.508,0.06833333333333334
-91.461,31.542,0.03666666666666667
-91.452,31.576,0.0
-91.442,31.610,0.0
-91.432,31.644,0.02625
-91.423,31.678,0.02625
-91.555,31.059,0.9533333333333333
-91.545,31.093,0.3179166666666667
-91.536,31.127,0.3491666666666666
-91.526,31.161,0.52625
-91.517,31.195,0.5420833333333334
-91.507,31.228,0.4383333333333334
-91.498,31.262,0.26625
-91.488,31.296,0.09958333333333332
-91.479,31.330,0.12041666666666666
-91.469,31.364,0.057499999999999996
-91.460,31.398,0.02625
-91.450,31.432,0.042083333333333334
-91.441,31.466,0.07833333333333332
-91.431,31.500,0.09916666666666667
-91.421,31.534,0.07291666666666667
-91.412,31.568,0.010416666666666666
-91.402,31.602,0.010416666666666666
-91.392,31.636,0.015833333333333335
-91.383,31.670,0.02625
-91.553,30.916,0.2608333333333333
-91.544,30.950,0.5216666666666667
-91.534,30.983,0.5420833333333333
-91.525,31.017,0.73
-91.515,31.051,0.5158333333333333
-91.506,31.085,0.46416666666666667
-91.496,31.119,0.5475
-91.487,31.153,0.6929166666666666
-91.477,31.186,0.4795833333333333
-91.468,31.220,0.2820833333333333
-91.458,31.254,0.20875
-91.449,31.288,0.10999999999999999
-91.439,31.322,0.010416666666666666
-91.430,31.356,0.015833333333333335
-91.420,31.390,0.0625
-91.410,31.424,0.09916666666666667
-91.401,31.458,0.14625
