lon,lat,ave_ppt_mm
-91.552,31.669,1.58
-91.543,31.703,1.3083333333333333
-91.551,31.524,2.433333333333334
-91.541,31.558,2.272083333333334
-91.531,31.592,2.0745833333333334
-91.522,31.626,1.9337500000000005
-91.512,31.660,1.6370833333333337
-91.503,31.694,1.43875
-91.549,31.380,2.7883333333333336
-91.539,31.414,2.7095833333333332
-91.530,31.448,2.6675000000000004
-91.520,31.482,2.547916666666667
-91.511,31.516,2.417916666666667
-91.501,31.550,2.2825
-91.491,31.584,2.1116666666666672
-91.482,31.618,1.9283333333333337
-91.472,31.652,1.75125
-91.463,31.686,1.490833333333333
-91.547,31.237,2.605833333333334
-91.538,31.270,2.56875
-91.528,31.304,2.5125000000000006
-91.519,31.338,2.6212500000000003
-91.509,31.372,2.6837500000000003
-91.499,31.406,2.7254166666666673
-91.490,31.440,2.5070833333333344
-91.480,31.474,2.5375
-91.471,31.508,2.3712500000000007
-91.461,31.542,2.266666666666667
-91.452,31.576,2.19375
-91.442,31.610,1.918333333333334
-91.432,31.644,1.7458333333333336
-91.423,31.678,1.55875
-91.555,31.059,2.4291666666666667
-91.545,31.093,2.5995833333333334
-91.536,31.127,2.5487500000000005
-91.526,31.161,2.4237500000000005
-91.517,31.195,2.350416666666667
-91.507,31.228,2.3925000000000005
-91.498,31.262,2.5329166666666674
-91.488,31.296,2.694583333333334
-91.479,31.330,2.678333333333334
-91.469,31.364,2.7520833333333337
-91.460,31.398,2.7775000000000003
-91.450,31.432,2.6266666666666674
-91.441,31.466,2.4295833333333343
-91.431,31.500,2.413333333333334
-91.421,31.534,2.1933333333333334
-91.412,31.568,2.095
-91.402,31.602,1.865833333333334
-91.392,31.636,1.6729166666666668
-91.383,31.670,1.5479166666666664
-91.553,30.916,2.1683333333333334
-91.544,30.950,2.1679166666666667
-91.534,30.983,2.319166666666667
-91.525,31.017,2.41875
-91.515,31.051,2.345
-91.506,31.085,2.4075
-91.496,31.119,2.43875
-91.487,31.153,2.455416666666667
-91.477,31.186,2.3350000000000004
-91.468,31.220,2.3245833333333334
-91.458,31.254,2.376666666666667
-91.449,31.288,2.439166666666667
-91.439,31.322,2.6683333333333334
-91.430,31.356,2.68875
-91.420,31.390,2.5800000000000005
-91.410,31.424,2.6479166666666676
-91.401,31.458,2.7050000000000005
-91.391,31.492,2.5229166666666676
-91.381,31.526,2.382083333333334
-91.372,31.560,2.167916666666667
-91.362,31.594,1.97
-91.352,31.628,1.7408333333333335
-91.343,31.662,1.62125
-91.333,31.696,1.4333333333333333
-91.551,30.773,2.4183333333333334
-91.542,30.806,2.3825000000000003
-91.533,30.840,2.5595833333333338
-91.523,30.874,2.5075000000000003
-91.514,30.908,2.330416666666667
-91.504,30.941,2.3875000000000006
-91.495,30.975,2.4500000000000006
-91.485,31.009,2.4183333333333334
-91.476,31.043,2.4708333333333337
-91.466,31.077,2.4812500000000006
-91.457,31.111,2.527916666666667
-91.447,31.144,2.412916666666667
-91.438,31.178,2.4033333333333338
-91.428,31.212,2.4241666666666672
-91.419,31.246,2.4812500000000006
-91.409,31.280,2.4804166666666667
-91.399,31.314,2.5487500000000005
-91.390,31.348,2.50625
-91.380,31.382,2.5895833333333336
