lon,lat,ave_ppt_mm
-91.552,31.669,1.6516666666666666
-91.543,31.703,1.61125
-91.551,31.524,1.2825
-91.541,31.558,1.0945833333333332
-91.531,31.592,1.3345833333333335
-91.522,31.626,1.50125
-91.512,31.660,1.62625
-91.503,31.694,1.5216666666666665
-91.549,31.380,1.215
-91.539,31.414,1.2458333333333333
-91.530,31.448,1.3550000000000002
-91.520,31.482,1.3391666666666666
-91.511,31.516,1.4183333333333332
-91.501,31.550,1.2933333333333332
-91.491,31.584,1.3866666666666667
-91.482,31.618,1.5845833333333335
-91.472,31.652,1.6208333333333333
-91.463,31.686,1.6104166666666668
-91.547,31.237,1.0683333333333334
-91.538,31.270,1.0583333333333333
-91.528,31.304,1.0691666666666666
-91.519,31.338,1.095
-91.509,31.372,1.0945833333333332
-91.499,31.406,1.13125
-91.490,31.440,1.2349999999999999
-91.480,31.474,1.2929166666666665
-91.471,31.508,1.2716666666666667
-91.461,31.542,1.3083333333333333
-91.452,31.576,1.3558333333333332
-91.442,31.610,1.459583333333333
-91.432,31.644,1.4283333333333335
-91.423,31.678,1.4858333333333336
-91.555,31.059,1.0487499999999998
-91.545,31.093,1.0579166666666666
-91.536,31.127,0.9170833333333333
-91.526,31.161,0.8758333333333334
-91.517,31.195,0.81875
-91.507,31.228,0.92875
-91.498,31.262,1.0016666666666667
-91.488,31.296,1.0270833333333333
-91.479,31.330,1.0279166666666666
-91.469,31.364,1.0383333333333333
-91.460,31.398,1.0270833333333333
-91.450,31.432,1.0687499999999999
-91.441,31.466,1.1516666666666666
-91.431,31.500,1.1679166666666665
-91.421,31.534,1.1624999999999999
-91.412,31.568,1.2095833333333332
-91.402,31.602,1.3129166666666665
-91.392,31.636,1.3916666666666666
-91.383,31.670,1.3708333333333333
-91.553,30.916,0.5058333333333334
-91.544,30.950,0.5166666666666666
-91.534,30.983,0.5379166666666665
-91.525,31.017,0.5895833333333332
-91.515,31.051,0.7820833333333334
-91.506,31.085,0.8245833333333333
-91.496,31.119,0.8495833333333334
-91.487,31.153,0.7774999999999999
-91.477,31.186,0.7558333333333334
-91.468,31.220,0.7824999999999999
-91.458,31.254,0.8345833333333332
-91.449,31.288,0.8862499999999999
-91.439,31.322,0.94375
-91.430,31.356,0.9858333333333332
-91.420,31.390,0.9758333333333332
-91.410,31.424,0.9591666666666666
-91.401,31.458,1.0166666666666666
-91.391,31.492,1.0325
-91.381,31.526,1.07375
-91.372,31.560,1.1316666666666666
-91.362,31.594,1.1883333333333332
-91.352,31.628,1.2141666666666666
-91.343,31.662,1.2562499999999999
-91.333,31.696,1.2154166666666666
-91.551,30.773,0.36541666666666667
-91.542,30.806,0.39666666666666667
-91.533,30.840,0.4175
-91.523,30.874,0.45458333333333334
-91.514,30.908,0.465
-91.504,30.941,0.46416666666666667
-91.495,30.975,0.45916666666666667
-91.485,31.009,0.5012499999999999
-91.476,31.043,0.56875
-91.466,31.077,0.6366666666666666
-91.457,31.111,0.7095833333333332
-91.447,31.144,0.7454166666666667
-91.438,31.178,0.7512499999999999
-91.428,31.212,0.7508333333333334
-91.419,31.246,0.7245833333333334
-91.409,31.280,0.7666666666666666
-91.399,31.314,0.8129166666666666
-91.390,31.348,0.8441666666666666
-91.380,31.382,0.8504166666666665
-91.371,31.416,0.8608333333333332
-91.361,31.449,0.8658333333333332
-91.351,31.483,0.88625
-91.342,31.517,0.9383333333333334
-91.332,31.551,1.0016666666666667
-91.322,31.585,1.0325
-91.313,31.619,1.0958333333333332
-91.303,31.653,1.0633333333333332
-91.293,31.687,1.0895833333333333
-91.550,30.630,0.3025
-91.540,30.663,0.3183333333333333
-91.531,30.697,0.33416666666666667
-91.522,30.731,0.32375
-91.512,30.765,0.3445833333333333
-91.503,30.798,0.3604166666666666
-91.493,30.832,0.36083333333333334
-91.484,30.866,0.39125000000000004
-91.474,30.900,0.4070833333333333
-91.465,30.933,0.42791666666666667
-91.455,30.967,0.4333333333333333
-91.446,31.001,0.43291666666666667
-91.436,31.035,0.4541666666666666
-91.427,31.069,0.51625
-91.417,31.102,0.5895833333333332
-91.408,31.136,0.6783333333333332
-91.398,31.170,0.7458333333333332
-91.389,31.204,0.69875
-91.379,31.238,0.7091666666666666
-91.369,31.272,0.6783333333333332
-91.360,31.306,0.69375
-91.350,31.339,0.7358333333333332
-91.341,31.373,0.7358333333333332
-91.331,31.407,0.7466666666666666
-91.321,31.441,0.715
-91.311,31.475,0.7616666666666667
-91.302,31.509,0.8137499999999999
-91.292,31.543,0.8441666666666666
-91.282,31.577,0.8291666666666666
-91.273,31.611,0.81875
-91.263,31.645,0.8804166666666666
-91.253,31.679,0.94375
-91.548,30.487,0.19833333333333333
-91.539,30.521,0.16749999999999998
-91.529,30.554,0.20333333333333334
-91.520,30.588,0.27666666666666667
-91.511,30.622,0.3020833333333333
-91.501,30.655,0.3133333333333333
-91.492,30.689,0.32375
-91.482,30.723,0.3083333333333333
-91.473,30.756,0.32416666666666666
-91.463,30.790,0.3395833333333333
-91.454,30.824,0.355
-91.444,30.858,0.3754166666666667
-91.435,30.891,0.38083333333333336
-91.425,30.925,0.38625
-91.416,30.959,0.37083333333333335
-91.406,30.993,0.39666666666666667
-91.397,31.027,0.42250000000000004
-91.387,31.060,0.4383333333333333
-91.378,31.094,0.4695833333333333
-91.368,31.128,0.5275
-91.359,31.162,0.6358333333333334
-91.349,31.196,0.6891666666666666
-91.339,31.230,0.7195833333333331
-91.330,31.263,0.6679166666666666
-91.320,31.297,0.6629166666666665
-91.310,31.331,0.6425
