 -91.552  31.669   0.000   0.000   0.750   2.250   3.750   1.000   0.630   1.130   0.880   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 -91.543  31.703   0.000   0.000   0.500   1.500   3.750   1.130   0.630   1.130   0.750   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 -91.551  31.524   0.380   0.000   1.250   4.500   4.000   2.250   0.630   0.880   1.880   0.500   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 -91.541  31.558   0.630   0.000   1.250   4.630   1.500   2.250   0.750   0.880   1.750   0.380   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 -91.531  31.592   0.630   0.000   1.130   6.380   3.130   2.000   0.630   0.880   1.630   0.380   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 -91.522  31.626   0.380   0.000   1.000   8.380   4.630   1.880   0.880   0.880   1.500   0.380   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 -91.512  31.660   0.000   0.000   1.000   7.630   4.750   1.630   0.750   1.000   1.250   0.250   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 -91.503  31.694   0.000   0.000   1.000   5.130   4.500   1.630   0.750   1.000   1.130   0.250   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 -91.549  31.380   0.000   0.000   4.130  18.750   1.630   2.250   0.750   1.250   2.250   1.130   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 -91.539  31.414   0.000   0.000   3.750  16.750   2.000   2.130   0.750   1.130   2.250   1.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 -91.530  31.448   0.000   0.000   3.880  12.630   4.750   1.880   0.750   1.000   2.130   1.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 -91.520  31.482   0.000   0.000   2.250  10.000   7.380   2.130   0.750   1.000   2.130   0.880   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 -91.511  31.516   0.000   0.000   2.000   7.130   6.000   2.630   0.880   0.880   2.000   0.750   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 -91.501  31.550   0.000   0.000   1.380   7.250   5.130   2.630   0.880   0.880   2.000   0.630   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 -91.491  31.584   0.380   0.000   1.130   5.380   3.500   2.380   0.880   0.750   1.880   0.630   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 -91.482  31.618   0.500   0.000   0.880   4.880   4.000   2.630   1.000   0.750   1.880   0.630   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 -91.472  31.652   0.000   0.000   0.880   5.000   3.250   2.250   1.000   0.750   1.630   0.630   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 -91.463  31.686   0.000   0.000   1.130   5.630   1.500   2.130   0.880   0.750   1.500   0.500   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 -91.547  31.237   0.000   0.750   4.000   5.380   0.750   2.630   1.250   1.130   0.880   1.250   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
